,return forecast,in sample performance
2018-07,0.010674291172040258,-0.21436700952655555
2018-08,0.0117194592673403,-0.18964158822250232
2018-09,0.011268884998995336,-0.1549165612218556
2018-10,0.009363186988149953,-0.19918182810970653
2018-11,0.009186265606530805,-0.19525403646882739
2018-12,0.007282055142907218,-0.23452092317629697
2019-01,0.00918462088456515,-0.2279389686762546
2019-02,0.008962904379067889,-0.18773007493284768
2019-03,0.009137118235546375,-0.20556844087317724
2019-04,0.009679624069312482,-0.23196878094150675
2019-05,0.008249114379244148,-0.21948322012287602
2019-06,0.009058448958497771,-0.2928028965028038
2019-07,0.009544428122248177,-0.2793572573422769
2019-08,0.008606643010974595,-0.1628758183102231
2019-09,0.005695480142948336,-0.15880156730508646
2019-10,0.009123385346227255,-0.2911906114579995
2019-11,0.009270484287357278,-0.33975004283085736
