date,IVV,IEF
2/23/12,0.85505066,0.14494934
2/24/12,0.85516397,0.14483603
2/27/12,0.855022483,0.144977517
2/28/12,0.855305197,0.144694803
2/29/12,0.860100385,0.139899615
3/1/12,0.861457392,0.138542608
3/2/12,0.860666012,0.139333988
3/5/12,0.860408927,0.139591073
3/6/12,0.858019643,0.141980357
3/7/12,0.859154471,0.140845529
3/8/12,0.860689973,0.139310027
3/9/12,0.861250576,0.138749424
3/12/12,0.861302142,0.138697858
3/13/12,0.864269611,0.135730389
3/14/12,0.865462863,0.134537137
3/15/12,0.866193256,0.133806744
3/16/12,0.866382846,0.133617154
3/19/12,0.867564985,0.132435015
3/20/12,0.867159673,0.132840327
3/21/12,0.86636045,0.13363955
3/22/12,0.86541344,0.13458656
3/23/12,0.86538103,0.13461897
3/26/12,0.866542064,0.133457936
3/27/12,0.865582829,0.134417171
3/28/12,0.865233335,0.134766665
3/29/12,0.864507533,0.135492467
3/30/12,0.870994643,0.129005357
4/2/12,0.871796173,0.128203827
4/3/12,0.872195687,0.127804313
4/4/12,0.870428208,0.129571792
4/5/12,0.869949542,0.130050458
4/9/12,0.86747189,0.13252811
4/10/12,0.865001379,0.134998621
4/11/12,0.866254778,0.133745222
4/12/12,0.868118019,0.131881981
4/13/12,0.866001495,0.133998505
4/16/12,0.865941792,0.134058208
4/17/12,0.867770927,0.132229073
4/18/12,0.86719467,0.13280533
4/19/12,0.866372017,0.133627983
4/20/12,0.866461415,0.133538585
4/23/12,0.865286461,0.134713539
4/24/12,0.866015613,0.133984387
4/25/12,0.867771463,0.132228537
4/26/12,0.868150835,0.131849165
4/27/12,0.868234778,0.131765222
4/30/12,0.868492503,0.131507497
5/1/12,0.869632677,0.130367323
5/2/12,0.869119299,0.130880701
5/3/12,0.868276555,0.131723445
5/4/12,0.865906929,0.134093071
5/7/12,0.865990443,0.134009557
5/8/12,0.865252622,0.134747378
5/9/12,0.864451813,0.135548187
5/10/12,0.864891813,0.135108187
5/11/12,0.864110541,0.135889459
5/14/12,0.862360279,0.137639721
5/15/12,0.861626741,0.138373259
5/16/12,0.861090441,0.138909559
5/17/12,0.858839456,0.141160544
5/18/12,0.857868209,0.142131791
5/21/12,0.860222145,0.139777855
5/22/12,0.860688717,0.139311283
5/23/12,0.86044701,0.13955299
5/24/12,0.860795163,0.139204837
5/25/12,0.860194225,0.139805775
5/29/12,0.861722065,0.138277935
5/30/12,0.858813615,0.141186385
5/31/12,0.843385543,0.156614457
6/1/12,0.839288713,0.160711287
6/4/12,0.839899717,0.160100283
6/5/12,0.84110334,0.15889666
6/6/12,0.845037115,0.154962885
6/7/12,0.844889128,0.155110872
6/8/12,0.845765261,0.154234739
6/11/12,0.844449755,0.155550245
6/12/12,0.846067068,0.153932932
6/13/12,0.844491634,0.155508366
6/14/12,0.846167125,0.153832875
6/15/12,0.846802707,0.153197293
6/18/12,0.847135408,0.152864592
6/19/12,0.848298743,0.151701257
6/20/12,0.848296372,0.151703628
6/21/12,0.845154083,0.154845917
6/22/12,0.846640273,0.153359727
6/25/12,0.843778192,0.156221808
6/26/12,0.844746974,0.155253026
6/27/12,0.845793766,0.154206234
6/28/12,0.845058126,0.154941874
6/29/12,0.851193315,0.148806685
7/2/12,0.851063197,0.148936803
7/3/12,0.85223318,0.14776682
7/5/12,0.851316796,0.148683204
7/6/12,0.849577485,0.150422515
7/9/12,0.849121159,0.150878841
7/10/12,0.84796958,0.15203042
7/11/12,0.848040006,0.151959994
7/12/12,0.847147625,0.152852375
7/13/12,0.849424753,0.150575247
