date,IVV,IEF
2013-02-11,152.5,106.16999816894531
2013-02-12,152.83999633789062,106.05999755859375
2013-02-13,152.94000244140625,105.69000244140625
2013-02-14,153.1199951171875,106.13999938964844
2013-02-15,152.9499969482422,106.04000091552734
2013-02-19,154.0,105.87000274658203
2013-02-20,152.05999755859375,106.0999984741211
2013-02-21,151.17999267578125,106.30999755859375
2013-02-22,152.6300048828125,106.44000244140625
2013-02-25,149.77000427246094,107.26000213623047
2013-02-26,150.7899932861328,107.05999755859375
2013-02-27,152.6300048828125,107.01000213623047
2013-02-28,152.5,107.16000366210938
2013-03-01,152.8800048828125,107.30000305175781
2013-03-04,153.63999938964844,107.05000305175781
2013-03-05,155.02999877929688,106.94000244140625
2013-03-06,155.35000610351562,106.5999984741211
2013-03-07,155.6199951171875,106.19000244140625
2013-03-08,156.27999877929688,105.6500015258789
2013-03-11,156.82000732421875,105.69999694824219
2013-03-12,156.4499969482422,105.98999786376953
2013-03-13,156.6699981689453,105.9000015258789
2013-03-14,157.5500030517578,105.93000030517578
2013-03-15,157.3699951171875,106.30000305175781
2013-03-18,156.4199981689453,106.6500015258789
2013-03-19,156.16000366210938,106.9800033569336
2013-03-20,157.16000366210938,106.56999969482422
2013-03-21,155.86000061035156,106.8499984741211
2013-03-22,157.0800018310547,106.88999938964844
2013-03-25,155.82000732421875,106.97000122070312
2013-03-26,157.00999450683594,107.08000183105469
2013-03-27,156.89999389648438,107.54000091552734
2013-03-28,157.36000061035156,107.33999633789062
2013-04-01,156.83999633789062,107.4800033569336
2013-04-02,157.5800018310547,107.2699966430664
2013-04-03,156.0399932861328,107.72000122070312
2013-04-04,156.63999938964844,108.1500015258789
2013-04-05,155.97000122070312,108.48999786376953
2013-04-08,156.92999267578125,108.13999938964844
2013-04-09,157.50999450683594,108.18000030517578
2013-04-10,159.47999572753906,107.7300033569336
2013-04-11,160.0,107.8499984741211
2013-04-12,159.5800018310547,108.44999694824219
2013-04-15,155.9250030517578,108.69000244140625
2013-04-16,158.1999969482422,108.37999725341797
2013-04-17,155.82000732421875,108.58000183105469
2013-04-18,154.9199981689453,108.63999938964844
2013-04-19,156.1699981689453,108.58000183105469
2013-04-22,157.0,108.63999938964844
2013-04-23,158.60000610351562,108.56999969482422
2013-04-24,158.58999633789062,108.62000274658203
2013-04-25,159.33999633789062,108.5
2013-04-26,159.0,108.88999938964844
2013-04-29,160.10000610351562,108.8499984741211
2013-04-30,160.4499969482422,108.83000183105469
2013-05-01,159.10000610351562,109.05000305175781
2013-05-02,160.5399932861328,109.05000305175781
2013-05-03,162.1300048828125,108.12000274658203
