,CI,IP,CRP,STS,CP,HS,LOAN,DL,NONS,NAPM,UR,MOM,BDC,EVUSD
2007-02-01,0.651882300213408,0.009719963177855506,0.8900000000000006,-0.44,448.4914,1480.0,-3.8,0.040000000000000036,63735.0,430410.0,-0.09999999999999964,1.6872724432694213,0.12781065088757404,-0.012174940898345143
2007-03-01,-0.1069341082102733,0.0019246831175099288,0.9699999999999998,-0.52,468.115,1495.0,-3.8,0.040000000000000036,66936.0,442158.0,-0.09999999999999964,-2.624604457873474,0.13074501573976915,-0.0076582505683856494
2007-04-01,-0.1069341082102733,0.0068592476436204475,0.9199999999999999,-0.32,474.4641,1490.0,7.5,0.33000000000000007,66118.0,446596.0,0.09999999999999964,4.346285490556198,0.15961395694135105,-0.01788255154949958
2007-05-01,-0.7294564225163388,0.0006930655055195079,0.9199999999999999,-0.12,470.648,1415.0,7.5,0.33000000000000007,64975.0,445891.0,-0.09999999999999964,3.6651024211536765,-0.04433418693982072,0.010485346298820142
2007-06-01,6.161881021200759,0.00025578441702300836,0.9100000000000001,0.36,489.152,1448.0,7.5,0.33000000000000007,64874.0,446539.0,0.1999999999999993,0.4039996754039379,0.051415173337799436,-0.004629348367577557
2007-07-01,6.161881021200759,-0.0010956575961822423,0.9199999999999999,0.04,515.941,1354.0,19.2,0.43999999999999995,64902.0,450464.0,0.10000000000000053,0.5388125465029816,0.10974832749283214,-0.014038085937500111
2007-08-01,-0.2620796806098067,0.002091318958633348,0.8600000000000003,0.35,495.304,1330.0,19.2,0.43999999999999995,66265.0,452598.0,-0.10000000000000053,-4.665780598579232,0.1054973446246592,0.0002599975238330998
2007-09-01,-0.2620796806098067,0.002483908146491798,0.8499999999999996,0.53,546.133,1183.0,19.2,0.43999999999999995,65393.0,448633.0,0.10000000000000053,3.3751414144066416,0.23007011165930935,-0.03802403733089088
2007-10-01,1.7394715888536252,-0.002930570951671152,0.8200000000000003,0.53,599.31,1264.0,32.1,0.33999999999999986,64974.0,458907.0,0.0,3.287043922825859,0.12476250791640275,-0.01595491449967179
2007-11-01,-0.43633936191751205,0.005795796474748149,0.96,0.8,577.987,1197.0,32.1,0.33999999999999986,65466.0,464910.0,0.0,-5.525981358119424,-0.04185435435435436,-0.004341060944834441
2007-12-01,-0.43633936191751205,-0.00010848478036717957,1.1600000000000001,1.03,610.169,1037.0,32.1,0.33999999999999986,68096.0,481274.0,0.2999999999999998,1.388789204188754,-0.10450538687561217,0.0071966065636202
2008-01-01,-0.43633936191751205,-0.0013566956055964807,1.21,0.92,608.378,1084.0,55.4,0.29000000000000004,68408.0,478676.0,0.0,-7.429757236299054,-0.33807284261183423,-0.019779646652324123
2008-02-01,-0.31414270743277645,-0.003927821267982412,1.29,1.57,679.778,1103.0,55.4,0.29000000000000004,66568.0,473714.0,-0.09999999999999964,-1.4973526727585522,0.25793126239259756,-0.019473782223522806
2008-03-01,-0.31414270743277645,-0.0036229712294617578,1.38,2.23,668.913,1005.0,55.4,0.29000000000000004,66526.0,473829.0,0.1999999999999993,-2.673900222778329,0.06147379482464199,-0.02593808503133721
2008-04-01,0.37429031052559214,-0.006654924229723136,1.42,2.37,721.067,1013.0,57.7,0.5,69373.0,477888.0,-0.09999999999999964,4.17759333523837,0.1577775027843089,0.00984652238099204
2008-05-01,-0.49731111146741214,-0.0057970410171180875,1.3599999999999994,2.12,786.583,973.0,57.7,0.5,68443.0,477706.0,0.40000000000000036,2.624078246938211,0.2227447627191108,0.005102814822987467
2008-06-01,-0.49731111146741214,-0.002254845471185707,1.3900000000000006,2.21,862.809,1046.0,57.7,0.5,67754.0,485010.0,0.1999999999999993,-4.527503603980662,-0.1618006993006993,-0.0057080914941205485
2008-07-01,-1.7764511711135909,-0.0042016091822876245,1.4900000000000002,2.35,760.199,923.0,83.6,1.2100000000000004,67856.0,477725.0,0.20000000000000018,-6.20373677175283,-0.13014912921055377,0.010543311759104723
2008-08-01,6.295430706419887,-0.015655168185514046,1.5100000000000007,2.14,708.156,844.0,83.6,1.2100000000000004,66142.0,463929.0,0.2999999999999998,2.0722001971620614,-0.18367102265915358,0.0567277097245551
2008-09-01,6.295430706419887,-0.04368331789819335,1.6599999999999993,2.54,622.237,820.0,83.6,1.2100000000000004,63854.0,452545.0,0.0,-4.6777427310035335,-0.5275370832721398,0.026711983561856112
2008-10-01,-0.46070468170469553,0.009886983028769336,2.6000000000000005,3.12,449.461,777.0,64.2,0.8199999999999994,59330.0,419715.0,0.40000000000000036,-18.866702693836544,-0.7354678271681692,0.07784966267243987
2008-11-01,-0.46070468170469553,-0.013099397892889497,3.0900000000000007,3.34,390.646,652.0,64.2,0.8199999999999994,60759.0,386733.0,0.2999999999999998,-6.249073980056451,-0.1598119858989424,0.010323123095068443
2008-12-01,0.024373398138391324,-0.028144902539490424,3.38,2.39,349.038,560.0,64.2,0.8199999999999994,55512.0,365490.0,0.5,-0.22747836500833785,0.08251748251748259,-0.06020782042835504
2009-01-01,0.024373398138391324,-0.024802052066672298,3.0900000000000007,2.39,336.205,490.0,39.6,0.4300000000000006,49530.0,343559.0,0.5,-0.7768118945035098,0.38242894056847554,0.057694199832734716
2009-02-01,0.024373398138391324,-0.0060168444516283115,2.8100000000000005,2.57,336.24,582.0,39.6,0.4300000000000006,50163.0,343150.0,0.5000000000000009,-4.496610812136993,0.8560747663551402,0.023360736752752853
2009-03-01,0.024373398138391324,-0.01575805131004382,2.92,2.6,358.526,505.0,39.6,0.4300000000000006,49254.0,333431.0,0.3999999999999986,-3.4925991952704507,-0.18680765357502516,-0.02929279156440312
2009-04-01,0.15568656303388068,-0.007978019718013485,3.000000000000001,2.77,365.848,478.0,31.5,0.7299999999999995,47096.0,334449.0,0.3000000000000007,7.160636208274148,0.10588235294117654,-0.009551679737797025
2009-05-01,1.972252967810456,-0.010024481771446103,2.5200000000000005,3.11,443.053,540.0,31.5,0.7299999999999995,48652.0,339817.0,0.40000000000000036,4.344932937622076,0.9563269876819709,-0.06223556385468132
2009-06-01,-1.1862875212409243,-0.0031929749844410438,1.8899999999999997,3.54,450.217,585.0,31.5,0.7299999999999995,50533.0,345129.0,0.09999999999999964,1.9862091411243767,0.07527189467658846,0.009893129001361078
2009-07-01,-0.7225223760639833,0.011582988798232607,1.6799999999999997,3.38,457.407,594.0,14.0,0.6100000000000003,50984.0,348909.0,0.0,0.8126643787730785,-0.1083311152515305,-0.02228794628929409
2009-08-01,-0.7225223760639833,0.010782985703968517,1.3200000000000003,3.42,453.787,586.0,14.0,0.6100000000000003,49900.0,355776.0,0.09999999999999964,5.985114324660529,-0.2773134328358209,-0.0022336528520555676
2009-09-01,0.5387776548465469,0.008405543826681017,1.1799999999999997,3.28,462.748,585.0,14.0,0.6100000000000003,53034.0,359189.0,0.20000000000000107,2.8355654761904816,-0.08302354399008671,-0.019431510003581787
2009-10-01,-3.4890348766859285,0.0021439650189156723,1.1399999999999997,3.32,496.808,534.0,-5.5,0.009999999999999787,51978.0,366143.0,0.1999999999999993,1.9069164821079738,0.3977477477477478,-0.004605168747472521
2009-11-01,-3.4890348766859285,0.004175956723564411,1.13,3.35,512.574,588.0,-5.5,0.009999999999999787,52771.0,369445.0,-0.09999999999999964,1.7605335235595732,0.2526587173702868,-0.018623853211009123
2009-12-01,-0.9280784762791889,0.0036103300483198986,1.1100000000000003,3.54,524.621,581.0,-5.5,0.009999999999999787,54616.0,371392.0,0.0,1.9107723929665212,-0.22691021353228713,0.03981089491045542
2010-01-01,-0.9280784762791889,0.010900831672934208,0.9900000000000002,3.67,486.145,614.0,-7.1,-0.5099999999999998,52331.0,393694.0,-0.09999999999999964,1.1687600897830066,-0.052246256239600664,0.020575391728743897
2010-02-01,15.476075348996485,0.003535006996017609,0.9900000000000002,3.58,517.484,604.0,-7.1,-0.5099999999999998,53488.0,394215.0,0.0,-2.5620627152292315,-0.038623595505618,0.011326168483048349
2010-03-01,-0.5786177843101405,0.007105438677047937,1.0,3.58,530.159,636.0,-7.1,-0.5099999999999998,56487.0,400659.0,0.09999999999999964,5.117440003279427,0.09495982468955444,0.008847465219880002
2010-04-01,-2.2609787633561957,0.0036507888965431334,0.96,3.69,549.941,687.0,-8.8,-0.14000000000000057,52283.0,400842.0,0.0,3.6890622409480898,0.11874583055370236,0.009781308203717698
2010-05-01,-2.2609787633561957,0.013695647368304531,1.0899999999999999,3.26,488.193,583.0,-8.8,-0.14000000000000057,57262.0,404370.0,-0.3000000000000007,-5.57751014346168,0.21586165772212285,0.057679622798231245
2010-06-01,-1.2178734880991788,0.002350809208281124,1.3500000000000005,3.08,495.177,536.0,-8.8,-0.14000000000000057,59605.0,400624.0,-0.1999999999999993,-3.110974329168144,-0.4100049043648848,-0.006571349378666658
2010-07-01,-0.5799548269359152,0.003752908504090602,1.29,2.85,524.809,546.0,-10.5,-0.33999999999999986,56474.0,402326.0,0.0,-0.1957903279886608,-0.18246051537822117,-0.05208151687417906
2010-08-01,-0.5799548269359152,0.0036987787419382467,1.17,2.54,499.162,599.0,-10.5,-0.33999999999999986,58224.0,408354.0,0.09999999999999964,0.7620835242333328,0.37925775292323327,0.020395148333925972
2010-09-01,1.1388870898276353,0.002718782054742741,1.13,2.5,546.064,594.0,-10.5,-0.33999999999999986,60134.0,422049.0,0.0,2.940069272920681,-0.09841503870254331,-0.053868897382274405
2010-10-01,-0.6634853557868173,-0.002724332054081735,1.04,2.41,564.16,543.0,-10.5,-0.2400000000000002,57479.0,417830.0,-0.09999999999999964,4.047236487978978,0.0948487326246934,-0.01847052845528452
2010-11-01,3.083638119939307,0.0006845632076428743,1.0499999999999998,2.62,575.84,545.0,-10.5,-0.2400000000000002,60405.0,426427.0,0.40000000000000036,2.3298953828357583,-0.21620612397311423,0.050850309321046616
2010-12-01,0.03379852185073445,0.009677676925932133,1.08,3.15,631.83,539.0,-10.5,-0.2400000000000002,61939.0,429764.0,-0.5,3.6225221311891147,-0.1553120533587422,-0.026688835519428356
2011-01-01,0.03379852185073445,-0.00208177262725473,1.0499999999999998,3.24,655.26,630.0,-16.4,-0.4499999999999993,60963.0,445734.0,-0.20000000000000107,3.4096484097567554,-0.3756345177664975,-0.016361289669484358
2011-02-01,0.9759575816592917,-0.004007312113070038,0.9300000000000006,3.45,690.85,517.0,-16.4,-0.4499999999999993,59078.0,438975.0,-0.09999999999999964,3.2359895405016346,0.13008130081300817,-0.010883128577860779
2011-03-01,-0.3403182983585242,0.010460716670376069,0.9000000000000004,3.31,725.62,600.0,-16.4,-0.4499999999999993,62497.0,463133.0,0.0,-1.1346527378946405,0.2230215827338129,-0.013421945922043377
2011-04-01,-1.2281624928683488,-0.003463576581753114,0.8599999999999994,3.4,758.79,554.0,-21.8,-0.15000000000000036,61562.0,454441.0,0.09999999999999964,2.3151495560355784,-0.1705882352941176,-0.03854621195143482
2011-05-01,-1.2281624928683488,0.001444702490590144,0.8200000000000003,3.13,707.26,561.0,-21.8,-0.15000000000000036,63711.0,458536.0,-0.09999999999999964,0.7101267860049347,0.16627265563435767,0.023377620555852685
2011-06-01,-1.827532327102572,0.002665591900012476,0.7599999999999998,2.96,668.85,608.0,-21.8,-0.15000000000000036,63751.0,454746.0,0.09999999999999964,-3.89372920577145,-0.04527027027027031,-0.004488330341113178
2011-07-01,2.1112423971667287,0.005070301517049458,0.8300000000000001,2.96,686.08,623.0,-5.9,-0.1200000000000001,64756.0,459477.0,-0.09999999999999964,3.221332827481362,-0.10544939844302903,-0.005464113158284212
2011-08-01,-0.4495515258927826,0.006472015963671307,0.9900000000000002,2.28,674.69,585.0,-5.9,-0.1200000000000001,64464.0,468947.0,0.0,-11.179944146197784,0.2808544303797469,0.0029771167977048485
2011-09-01,-0.5911367800983518,-0.0005582052492317802,1.1799999999999997,1.97,591.0,650.0,-5.9,-0.1200000000000001,65581.0,457843.0,0.0,-0.711940030873933,0.17294626312538597,0.059851316162283785
2011-10-01,-0.5911367800983518,0.006898894746363959,1.3900000000000001,2.13,647.96,610.0,5.4,-0.21999999999999975,67427.0,463126.0,-0.1999999999999993,2.864325750441779,0.034755134281200695,-0.030387127162552652
2011-11-01,1.9238324898878425,0.00017131676783765926,1.2699999999999996,2.0,658.02,711.0,5.4,-0.21999999999999975,64660.0,471598.0,-0.20000000000000107,1.7479404267810708,-0.060559796437659075,0.029120604994354427
2011-12-01,3.227249183572814e-05,0.004900491406906626,1.3199999999999998,1.97,644.91,694.0,5.4,-0.21999999999999975,68881.0,478391.0,-0.09999999999999964,1.570056370326455,-0.05850487540628391,0.022887323943661997
2012-01-01,3.227249183572814e-05,0.00613627647334547,1.3800000000000003,1.94,660.68,723.0,-6.9,-0.3100000000000005,67658.0,480643.0,-0.1999999999999993,4.881899352300735,-0.6087456846950519,-0.011100301828431802
2012-02-01,0.7240703708429047,0.003080416217740689,1.2899999999999996,1.88,703.5,704.0,-6.9,-0.3100000000000005,69902.0,488152.0,0.0,4.4266654968261605,0.10294117647058831,-0.006949349207950761
2012-03-01,-1.38933691198646,-0.005210945457054472,1.2400000000000002,2.09,688.71,695.0,-6.9,-0.3100000000000005,69522.0,478609.0,-0.10000000000000142,3.229611518166294,0.2453333333333334,0.0033910359805429113
2012-04-01,-1.38933691198646,0.007280741801271917,1.2300000000000004,1.97,684.88,753.0,-9.5,0.0,67518.0,473998.0,0.0,-0.07959854819559098,0.2366167023554604,-0.002885929826338063
2012-05-01,0.2489145373224583,0.0020965954988971802,1.2700000000000005,1.71,596.2,708.0,-9.5,0.0,69183.0,472231.0,0.0,-3.521102870594362,-0.20086580086580086,0.05416624352594712
2012-06-01,-4.415656070215262,-0.00014665974733496512,1.3799999999999994,1.53,599.44,757.0,-9.5,0.0,67129.0,463523.0,0.0,-1.249280310296399,0.0877573131094258,-0.01705140710234465
2012-07-01,-4.415656070215262,0.0023910071053221404,1.4700000000000002,1.43,635.82,740.0,-7.6,-0.2999999999999998,65294.0,474847.0,0.0,3.157137916201634,-0.10657370517928288,0.012348855158219818
2012-08-01,-1.0880597128211025,-0.004199608282151379,1.4300000000000002,1.58,675.03,754.0,-7.6,-0.2999999999999998,63721.0,456164.0,-0.09999999999999964,3.8659331833106876,-0.21627647714604237,-0.017268711804925396
2012-09-01,-1.0880597128211025,-0.0007450186511566148,1.3499999999999996,1.61,665.73,847.0,-7.6,-0.2999999999999998,63976.0,475331.0,-0.2999999999999998,3.5378233431678723,0.08961593172119486,-0.01567579548812925
2012-10-01,11.181615869249285,0.0032959517896351542,1.1099999999999999,1.65,637.74,915.0,-7.4,-0.2699999999999996,65937.0,478923.0,0.0,-0.30908881930780296,0.33942558746736284,-0.00020016263213873398
2012-11-01,1.7688241118969907,0.004078473980381414,1.0099999999999998,1.56,650.05,833.0,-7.4,-0.2699999999999996,66473.0,473540.0,-0.09999999999999964,-3.374253772553942,0.0584795321637428,0.002927964564121366
2012-12-01,1.7688241118969907,0.002523507307656603,0.98,1.65,646.58,976.0,-7.4,-0.2699999999999996,66630.0,488766.0,0.20000000000000018,2.6031970069522004,-0.35635359116022103,-0.004790837523236835
2013-01-01,1.7688241118969907,-7.229693471189069e-05,0.9300000000000006,1.84,675.37,888.0,-19.1,-0.39000000000000057,69758.0,484894.0,0.09999999999999964,5.0202742077055404,0.08726752503576529,-0.007045343429151862
2013-02-01,-0.6818693341735729,0.004933858796932755,0.9499999999999997,1.88,648.21,962.0,-19.1,-0.39000000000000057,66190.0,503233.0,-0.2999999999999998,2.887828932071386,-0.003947368421052588,0.034618152436022065
2013-03-01,-1.3984424051360351,0.004214483677615899,0.9199999999999995,1.87,655.05,1010.0,-19.1,-0.39000000000000057,66275.0,473239.0,-0.20000000000000018,3.4970043583920187,0.2021136063408191,0.012532184651429468
2013-04-01,-2.713124201177893,-0.0011059602782660383,0.8599999999999999,1.7,624.44,835.0,-18.1,-0.2999999999999998,67553.0,481548.0,0.09999999999999964,1.8102911168878677,-0.05164835164835169,-0.014823563440030885
2013-05-01,-0.8362143927414104,0.0008930213011844046,0.8400000000000003,1.89,615.46,930.0,-18.1,-0.2999999999999998,69186.0,492711.0,-0.09999999999999964,6.066483237526626,-0.06257242178447275,0.01992758055440036
2013-06-01,-0.8362143927414104,0.0013716438126651909,0.9200000000000008,2.25,611.3,839.0,-18.1,-0.2999999999999998,69443.0,502485.0,0.0,-1.4983209089799345,0.4474660074165637,-0.0028665667166417608
2013-07-01,2.0527449270760654,-0.0030328350506630963,0.9800000000000004,2.54,638.64,880.0,-8.3,-0.17999999999999972,66557.0,484427.0,-0.20000000000000018,4.408511144464683,-0.09308283518360372,-0.02025596612779057
2013-08-01,-3.214536472596077,0.0058222765010129685,0.8799999999999999,2.7,657.05,917.0,-8.3,-0.17999999999999972,65935.0,485244.0,-0.09999999999999964,0.3772305575284065,0.06591337099811678,0.0077960025536512045
2013-09-01,-3.214536472596077,0.005308119180895243,0.8300000000000001,2.79,632.4,850.0,-8.3,-0.17999999999999972,66636.0,497588.0,0.0,1.7296666232022346,0.7694346289752649,-0.022731979485180354
2013-10-01,-0.20731279995350865,-0.001133804985542497,0.7799999999999994,2.57,622.52,925.0,-13.7,-0.25,64799.0,491886.0,0.0,2.9658549764882025,-0.24912631053419865,-0.0003241046608745135
2013-11-01,-0.4884851150316574,0.0024433505031840053,0.75,2.65,620.12,1100.0,-13.7,-0.25,68592.0,501796.0,-0.2999999999999998,5.664580967115313,0.21077127659574457,0.006047758588440866
2013-12-01,-0.4884851150316574,0.0020939031172895195,0.7599999999999998,2.83,632.29,1002.0,-13.7,-0.25,67496.0,501033.0,-0.20000000000000018,2.3449834187825616,0.25041186161449747,-0.007994546355974297
2014-01-01,-0.4884851150316574,-0.003734644909802576,0.7000000000000002,2.82,622.26,888.0,-11.1,-0.30000000000000027,68106.0,485538.0,-0.10000000000000053,1.4378008161272362,-0.5125164690382082,0.01594302492659483
2014-02-01,-0.4884851150316574,0.00765831723056376,0.6499999999999995,2.66,649.6444,944.0,-11.1,-0.30000000000000027,67227.0,498158.0,0.10000000000000053,-0.17957900580310593,0.1333333333333333,-0.019923503585000835
2014-03-01,-0.4884851150316574,0.00983240445267164,0.6799999999999997,2.67,648.857,970.0,-11.1,-0.30000000000000027,68502.0,495345.0,0.0,4.264102524683295,0.08267090620031792,0.005132323599904565
2014-04-01,0.05910854648728844,0.0006211967670246565,0.6600000000000001,2.68,652.5111,1043.0,-10.7,-0.1499999999999999,66341.0,501214.0,-0.5,0.2580399286179329,-0.30763582966226133,-0.007815230961298214
2014-05-01,-1.2097420841717696,0.004020537846394445,0.5999999999999996,2.53,649.6324,1007.0,-10.7,-0.1499999999999999,65817.0,493978.0,0.09999999999999964,2.4617622012183915,-0.009544008483563071,0.011261544656113953
2014-06-01,-1.2097420841717696,0.0034448144828962413,0.5499999999999998,2.56,658.5723,911.0,-10.7,-0.1499999999999999,69872.0,501164.0,-0.20000000000000018,5.2043609619140625,-0.08993576017130622,-0.00739090943025289
2014-07-01,3.2809404630763632,0.0027183106693693393,0.5700000000000003,2.51,621.7026,1085.0,-10.5,-0.1299999999999999,67931.0,562533.0,0.10000000000000053,2.474657000917375,-0.11176470588235299,0.021071764337198262
2014-08-01,-4.3384698608215,-0.001872766609135268,0.6100000000000003,2.39,610.9172,984.0,-10.5,-0.1299999999999999,68554.0,495828.0,-0.10000000000000053,-0.7108034736666298,0.5192052980132451,0.015861323904930336
2014-09-01,-4.3384698608215,0.0030667345998387496,0.6899999999999995,2.51,574.2939,1023.0,-10.5,-0.1299999999999999,69426.0,494092.0,-0.1999999999999993,3.044702439081078,-0.0732345248474281,0.03852661091506748
2014-10-01,0.04983187958552434,5.5358778299874345e-05,0.7700000000000005,2.28,539.5923,1074.0,-5.5,-0.2400000000000002,65645.0,484393.0,-0.20000000000000018,-4.624595120826854,0.3433678269049858,0.011415471979147274
2014-11-01,0.04983187958552434,0.00613088809988116,0.8700000000000001,2.31,482.1124,1001.0,-5.5,-0.2400000000000002,63854.0,474757.0,0.09999999999999964,9.585154937115647,-0.1925770308123249,0.016556024713232143
2014-12-01,-0.6587394595028782,-9.362780726562825e-05,0.9500000000000002,2.18,418.1225,1073.0,-5.5,-0.2400000000000002,65875.0,465733.0,-0.20000000000000018,1.1748474705161982,-0.3217692974848222,0.021651048032957698
2015-01-01,-0.6587394595028782,-0.007664684531624055,0.9900000000000002,1.85,389.6819,1085.0,-5.3,-0.16999999999999993,64666.0,455570.0,0.10000000000000053,-2.019513841108818,-0.22250639386189264,0.05023873090429709
2015-02-01,-0.6587394595028782,-0.006251094379268074,0.8999999999999999,1.96,421.2419,886.0,-5.3,-0.16999999999999993,64257.0,453775.0,-0.20000000000000018,4.98267007125051,-0.11184210526315785,0.005158010210539743
2015-03-01,-0.6587394595028782,-0.0034036379868318534,0.8999999999999999,2.01,396.6492,960.0,-5.3,-0.16999999999999993,64721.0,460854.0,-0.09999999999999964,0.16046562377346163,0.11481481481481493,0.03215346352827586
2015-04-01,1.5073027758494042,-0.00568915710697715,0.9600000000000004,1.92,445.5848,1190.0,-7.0,-0.06999999999999984,64152.0,458444.0,0.0,1.5383435864468993,-0.01827242524916939,-0.0381975863436258
2015-05-01,-0.31298976915633947,-0.004691366561788368,0.9099999999999997,2.18,439.0937,1079.0,-7.0,-0.06999999999999984,62533.0,450554.0,0.1999999999999993,1.790655880882639,-0.0033840947546531774,0.024386892177589825
2015-06-01,-0.9809593638930363,-0.0029845087421194183,0.9399999999999995,2.34,440.6926,1205.0,-7.0,-0.06999999999999984,63930.0,466847.0,-0.2999999999999998,-0.7404090187766315,0.3582342954159592,-0.014673862569267393
2015-07-01,0.09888989817438729,0.006541374116625809,1.0499999999999998,2.29,378.3843,1146.0,7.4,-0.029999999999999805,63774.0,462042.0,-0.09999999999999964,-0.18088808926668776,0.41375000000000006,0.01938524375556372
2015-08-01,0.09888989817438729,-0.0022727722282662732,1.1500000000000004,2.1,380.848,1130.0,7.4,-0.029999999999999805,63370.0,450712.0,-0.10000000000000053,-4.405620195132826,-0.2015915119363395,-0.015533820991205705
2015-09-01,-0.7109406139038128,-0.00269825000346946,1.2699999999999996,2.15,359.3369,1224.0,7.4,-0.029999999999999805,63318.0,444408.0,-0.09999999999999964,-8.10315450032553,-0.0033222591362126463,0.005489230255468325
2015-10-01,0.6168549457033374,-0.004542382315521731,1.3899999999999997,2.05,363.4441,1058.0,8.2,-0.050000000000000266,63051.0,450612.0,0.0,7.358552610719357,-0.1988888888888889,0.0061857810067462715
2015-11-01,0.6168549457033374,-0.00768140108436266,1.4000000000000004,2.13,336.1496,1172.0,8.2,-0.050000000000000266,62049.0,444829.0,0.09999999999999964,5.291714200106526,-0.19001386962552014,0.033255626843810004
2015-12-01,-0.5056018512823838,-0.005277631596158905,1.4899999999999998,2.01,311.6524,1146.0,8.2,-0.050000000000000266,60165.0,435650.0,-0.09999999999999964,-2.0178106134588063,-0.18150684931506844,-0.015363881401617263
2016-01-01,-0.5056018512823838,0.005577742440611377,1.4500000000000002,1.83,300.6679,1092.0,11.6,-0.10000000000000009,61709.0,440739.0,-0.20000000000000018,-11.760482715077359,-0.33682008368200833,0.009885330170027684
2016-02-01,4.228291453591806,-0.005170578803041281,1.38,1.47,303.6298,1225.0,11.6,-0.10000000000000009,61077.0,431345.0,0.10000000000000053,-0.950009436356396,0.03785488958990535,-0.014005180410818552
2016-03-01,0.09873758148043163,-0.007645513506298607,1.31,1.59,323.4185,1111.0,11.6,-0.10000000000000009,60564.0,434562.0,0.09999999999999964,10.805860970237035,0.30395136778115495,-0.03691032572726072
2016-04-01,-0.19120172124561063,0.0030355059431315112,1.17,1.58,360.407,1163.0,8.5,-0.040000000000000036,60970.0,446633.0,0.09999999999999964,5.0407187721945945,0.6386946386946386,-0.015900873279343752
2016-05-01,-0.19120172124561063,-0.0023040257465735126,1.0299999999999998,1.53,370.9456,1148.0,8.5,-0.040000000000000036,59565.0,441629.0,-0.2999999999999998,-0.5874619256882454,-0.12944523470839264,0.030177692787005217
2016-06-01,-1.4953784396881058,0.004755135954122691,1.0300000000000002,1.37,374.0323,1203.0,8.5,-0.040000000000000036,59505.0,432256.0,0.10000000000000053,2.0149341269489014,0.07843137254901955,0.0026279838566705127
2016-07-01,-1.5704850997480806,0.001626525437641968,0.94,1.2,339.3952,1239.0,1.5,0.020000000000000018,59899.0,437673.0,-0.10000000000000053,6.092821988192469,-0.0060606060606061,-0.006375919203686187
2016-08-01,1.6142054953283271,-0.00108157766668604,0.9200000000000004,1.26,348.2078,1171.0,1.5,0.020000000000000018,61743.0,439979.0,0.10000000000000053,2.925575588060468,0.08384146341463405,0.005150214592274827
2016-09-01,-2.25111397950257,-0.0010280542326461806,0.8999999999999995,1.34,364.4711,1068.0,1.5,0.020000000000000018,59290.0,438120.0,0.09999999999999964,-1.4216925895485701,0.23066104078762306,-0.005821582553998117
2016-10-01,-2.25111397950257,0.0008506651714967894,0.8700000000000001,1.43,361.623,1313.0,1.4,-0.11999999999999988,59413.0,457161.0,-0.09999999999999964,-1.0195203508649513,-0.020571428571428574,0.031237233273624376
2016-11-01,-1.215133702520591,-0.004175758717732014,0.8500000000000001,1.69,377.2212,1140.0,1.4,-0.11999999999999988,59262.0,438612.0,-0.20000000000000018,2.3387393043154816,0.40490081680280054,0.031032556249682708
2016-12-01,-0.46514682747996317,0.006163759252251211,0.7700000000000005,1.98,398.2039,1252.0,1.4,-0.11999999999999988,59355.0,447092.0,0.0,7.765205019996273,-0.2018272425249169,0.0069950738916255695
2017-01-01,-0.46514682747996317,-0.0017329533103553896,0.7400000000000002,1.91,395.8302,1190.0,-2.8,-0.1499999999999999,60689.0,447249.0,0.0,2.8380098615373868,-0.16753381893860564,-0.02639663438019757
2017-02-01,-0.7478504951202727,-0.0032116303353727504,0.6899999999999995,1.89,402.2199,1271.0,-2.8,-0.1499999999999999,60752.0,452577.0,-0.10000000000000053,5.277245049727583,0.07374999999999998,0.016158855213441736
2017-03-01,-0.7199814155637034,0.006653268006397095,0.6699999999999999,1.73,388.2245,1190.0,-2.8,-0.1499999999999999,61176.0,450876.0,-0.1999999999999993,3.7800302745548606,0.5098952270081489,-0.0076147151898735554
2017-04-01,-0.7199814155637034,0.009910913814717759,0.7000000000000002,1.49,382.7658,1146.0,-3.9,0.020000000000000018,61339.0,451123.0,0.0,-0.4056888117670212,-0.14494988434849654,-0.012954658694569021
2017-05-01,0.05169383638183206,0.0008445397258494136,0.6999999999999997,1.4,377.8538,1157.0,-3.9,0.020000000000000018,61398.0,450172.0,0.0,3.6127143020264896,-0.2082957619477006,-0.021484098939929308
2017-06-01,-5.350872555775239,0.0017555597719172145,0.69,1.19,372.3775,1249.0,-3.9,0.020000000000000018,60227.0,466309.0,-0.10000000000000053,3.957573630593032,0.026195899772209597,-0.013350941994593524
2017-07-01,-5.350872555775239,-0.0017245710503335232,0.6899999999999995,1.23,388.0653,1206.0,-8.5,0.010000000000000009,61403.0,448049.0,0.0,2.1677228754217026,0.049944506104328434,-0.028914125569916793
2017-08-01,0.7582385156043394,-0.004533571395760938,0.6799999999999997,1.18,386.0041,1159.0,-8.5,0.010000000000000009,61643.0,454873.0,0.10000000000000053,0.5387604754903919,0.2515856236786469,-0.0020998675468162364
2017-09-01,-1.0500858698494926,0.0009539783203160734,0.6699999999999999,1.15,399.3082,1181.0,-8.5,0.010000000000000009,63497.0,461244.0,-0.10000000000000053,3.766654105808442,0.14527027027027017,0.004402814347994832
2017-10-01,-1.0500858698494926,0.012599353195787977,0.7200000000000002,1.27,415.1419,1257.0,-10.0,-0.09000000000000008,63980.0,465763.0,-0.09999999999999964,6.196858631480808,0.1224188790560472,0.015858008509175514
