,return forecast,in sample performance
2018-06,0.0016840091917660653,-0.22148300926403133
2018-07,0.0016547570923358438,-0.3365321160596224
2018-08,0.002060747256175281,-0.3908751913605025
2018-09,-0.0005274497196146909,-0.14722606293772017
2018-10,0.0030334055771731173,-0.09199531021795149
2018-11,0.0017394903889116982,-0.12906435019699236
2018-12,0.0025550089800853624,-0.2624017966958042
2019-01,0.0021532272202253676,-0.3445011804555279
2019-02,0.002006377447634139,-0.3967112823089169
2019-03,0.0005850558543283868,-0.23174104386978225
2019-04,7.168861683358625e-05,-0.1683970500194668
2019-05,0.0025339841444871948,-0.1931650049516804
2019-06,0.002772536812472396,-0.2978272107955168
2019-07,0.002815623082489512,-0.2650747714888171
2019-08,0.0031606958921365667,-0.4628078837893864
2019-09,0.003137731571109825,-0.22951795035130124
2019-10,0.0029131574170276303,-0.20140073113255433
2019-11,0.0025839747000315125,-0.23295171256432923
